modality	projection	aggregation	setting	fold	mr	mrr	hits@1	hits@3	hits@10	hits@100	auc
expr	owl2vecstar	bmm	calibrated	mean	1408.0000734015762	0.02484360785928356	0.006427399578368088	0.021169431736726835	0.05486872007751594	0.23377034992270745	0.6807397136350394
expr	owl2vecstar	bmm	calibrated	sd	42.01526554888524	0.003075478851448958	0.0028250877786780092	0.004092576210403645	0.009993216561680196	0.016528558919191933	0.00954796313533522
expr	owl2vecstar	bmm	raw	mean	2441.066755090821	0.03503972390301174	0.014473580173234035	0.03361490513919535	0.07575117105223282	0.21026325174544605	0.44590966712719204
expr	owl2vecstar	bmm	raw	sd	58.131844107321925	0.002891080285720648	0.002759362798765879	0.00570978865301397	0.011862157967357116	0.017405690438032678	0.013208565424833289
expr	owl2vecstar_gda	bma	calibrated	mean	1446.0349883485944	0.024150135300880726	0.0012115948816761707	0.019392684323599627	0.07104523777631797	0.2517120628447754	0.6720960148203423
expr	owl2vecstar_gda	bma	calibrated	sd	51.94597871608666	0.003874050285572574	0.002260578513424146	0.006457614620818736	0.011247656016966121	0.01764511529352426	0.011803353915477034
expr	owl2vecstar_gda	bma	raw	mean	2440.8582260101152	0.05430536129457526	0.03041574706091459	0.055834761132382414	0.10254904142672198	0.22554706282288292	0.4459517658735003
expr	owl2vecstar_gda	bma	raw	sd	55.798912798988724	0.0049974564946419255	0.0052373259193082685	0.004674017883676572	0.014787218659367196	0.021239818263954713	0.012682199427000915
expr	owl2vecstar_gda	bmm	calibrated	mean	1425.9867237317208	0.024192270131020304	0.0074553059172321355	0.021188683880627203	0.05182510272356945	0.2117778546603942	0.6766441712408773
expr	owl2vecstar_gda	bmm	calibrated	sd	45.314561396004656	0.0040742414427949215	0.004382706578772352	0.005455402067961303	0.00699130370721593	0.0157041962537999	0.01030120212622773
expr	owl2vecstar_gda	bmm	raw	mean	2447.9606752433983	0.037827547487114116	0.01706963549411158	0.037240048146765556	0.07863647095928412	0.21471250253567037	0.44433818728929353
expr	owl2vecstar_gda	bmm	raw	sd	56.61664623537925	0.004248631216275194	0.003903463367433758	0.0046385028837398114	0.009571394136145274	0.017774093878171485	0.012867467833516635
func	owl2vecstar	bma	calibrated	mean	857.6191619863937	0.07794213512964024	0.03454734897672016	0.08123681824228514	0.15895796713827295	0.4243528351057157	0.8058672293777798
func	owl2vecstar	bma	calibrated	sd	44.39164882098375	0.006218781019276055	0.006690572982069168	0.008973252954453306	0.006540297165151467	0.018152283438000193	0.010098288217036906
func	owl2vecstar	bma	raw	mean	2234.1767094325037	0.0464349346188363	0.022116150814445647	0.048973963158079316	0.09375745154367503	0.22155594305561693	0.4929406802364619
func	owl2vecstar	bma	raw	sd	62.10930193420638	0.003182360174411521	0.002997163180204137	0.004266071978571172	0.012375326249556179	0.023299686211497275	0.01411801527296068
func	owl2vecstar	bmm	calibrated	mean	842.8802144185686	0.06565390851606759	0.028390877054966995	0.06590896579451379	0.1344648860902507	0.3989137586382611	0.8092128019644054
func	owl2vecstar	bmm	calibrated	sd	47.035546520494144	0.0072608828496108745	0.006411537816562781	0.011872066753208827	0.01342473216746469	0.018804935638887993	0.010696192020397467
func	owl2vecstar	bmm	raw	mean	2177.5573846217403	0.03731223835621676	0.015385421534928955	0.03620932165491393	0.08008980239470062	0.22331221018285025	0.5058123440316964
func	owl2vecstar	bmm	raw	sd	67.29042694176026	0.00373785245336484	0.0037230806789891233	0.0049463068608884345	0.013245401606587619	0.02065777582581531	0.015295802368999417
func	owl2vecstar_gda	bma	calibrated	mean	777.9535979176273	0.06835327755717605	0.028009567995638057	0.06709540487255117	0.14454337596699796	0.42213227838286427	0.8239796260049786
func	owl2vecstar_gda	bma	calibrated	sd	44.47769013161618	0.005903797624715424	0.005900954975013371	0.00832526185384593	0.013648467966878842	0.01894149398498873	0.010125331156066366
func	owl2vecstar_gda	bma	raw	mean	2267.6445727154473	0.055794701846613545	0.03055791657314459	0.05823571127344422	0.10480203901649207	0.2361966849115263	0.48533835056881214
func	owl2vecstar_gda	bma	raw	sd	63.68489290593173	0.004948918558088873	0.005105691806369011	0.004673015028476126	0.015597777193812962	0.022900248932581312	0.014476224028661699
func	owl2vecstar_gda	bmm	calibrated	mean	814.0145563085188	0.05256535250046503	0.020197892354559658	0.051129303635815825	0.11126949654267757	0.36767666818657135	0.8157791683828762
func	owl2vecstar_gda	bmm	calibrated	sd	46.55540625670352	0.00560341630381584	0.005802748031597902	0.0065367132202198645	0.011048002079883597	0.016446678675411094	0.010594774972795129
func	owl2vecstar_gda	bmm	raw	mean	2240.6131974225164	0.03885176167595021	0.016438495539442467	0.03822014698366973	0.08208439349097091	0.22402435330942744	0.49147357354826743
func	owl2vecstar_gda	bmm	raw	sd	67.35798459643796	0.004233693867488422	0.0038065595488852156	0.0053997342169859654	0.010844683750335786	0.01825895903699801	0.015304253898166018
func_expr	owl2vecstar	bma	calibrated	mean	1059.3167921916317	0.05103263716101032	0.01857881760013364	0.04973116839315249	0.1108491793395101	0.35881206095752927	0.7600188409727943
func_expr	owl2vecstar	bma	calibrated	sd	55.357433835428694	0.004882762513214817	0.00409260350064447	0.006789703731551067	0.013101228572977708	0.016662115178162497	0.012587272007871407
func_expr	owl2vecstar	bma	raw	mean	2300.1299543777973	0.048370545350500706	0.025291830285341526	0.049695206475436585	0.09317478241421294	0.2180509422212129	0.4779458763814475
func_expr	owl2vecstar	bma	raw	sd	56.78452124908329	0.0031575261695010438	0.002735576075764262	0.004616281275309482	0.013437641668089358	0.0225576283599822	0.01290598684927311
func_expr	owl2vecstar	bmm	calibrated	mean	995.6471535731805	0.04707474558882559	0.018380300611258366	0.044515349728287856	0.09650321336307478	0.3353562235312465	0.7744889767576464
func_expr	owl2vecstar	bmm	calibrated	sd	56.72201934236453	0.00705785215706302	0.006282892125373803	0.009543120844503183	0.013648436926123894	0.016723049382432596	0.012899539767567348
func_expr	owl2vecstar	bmm	raw	mean	2270.2448882691306	0.03671584990381547	0.01586494692192926	0.03648717179842922	0.07721414815914074	0.20968917786253458	0.484740497666594
func_expr	owl2vecstar	bmm	raw	sd	62.0287041850619	0.003299682739572268	0.00324584906391651	0.0038698642654041338	0.01116260887697785	0.020589931843065755	0.014096254726085332
func_expr	owl2vecstar_gda	bma	calibrated	mean	1018.7074377035758	0.05147468036750015	0.018300933588025082	0.047915304308647926	0.11276389345905788	0.3641249082519991	0.7692471813875144
func_expr	owl2vecstar_gda	bma	calibrated	sd	54.943804046278736	0.0049339826346424835	0.00393466103296387	0.0062996322807560914	0.01483654330056986	0.020121242130176725	0.012502270089922093
func_expr	owl2vecstar_gda	bma	raw	mean	2308.9135411865245	0.05556212816390389	0.030816882016503965	0.05789786963593613	0.10341831671619964	0.23295946080585184	0.4759495689018395
func_expr	owl2vecstar_gda	bma	raw	sd	56.705779430875566	0.0053856266433618604	0.0054836377425469185	0.006056803224477278	0.015353215779616977	0.02449712495848133	0.012885401864029967
func_expr	owl2vecstar_gda	bmm	calibrated	mean	1021.448439724382	0.043099792288101665	0.01569530740060899	0.040178647277987534	0.08969016699713436	0.31530021669338604	0.7686204417043623
func_expr	owl2vecstar_gda	bmm	calibrated	sd	50.507259452603975	0.004979181797182132	0.0023873219535051784	0.007968375551545882	0.012125713345962031	0.020798712053161736	0.011492962259706552
func_expr	owl2vecstar_gda	bmm	raw	mean	2297.190495427739	0.038158079099350144	0.016555169931137655	0.037285942658741286	0.07947304656263275	0.2195961031131394	0.47861390086931027
func_expr	owl2vecstar_gda	bmm	raw	sd	60.859516374746875	0.004120548971929606	0.0032505583100696863	0.00424071963165232	0.011026019078865213	0.017548033950897407	0.013836459274635095
pheno_func_expr	owl2vecstar	bma	calibrated	mean	819.5313664730362	0.07431536216562679	0.03229450162010076	0.07266198803978	0.156305888680299	0.4527250601244681	0.8145221211251015
pheno_func_expr	owl2vecstar	bma	calibrated	sd	51.41636714148362	0.00505266369718542	0.0037096442334620004	0.008923766151225926	0.012614802631126017	0.01807634257295521	0.011688116122064615
pheno_func_expr	owl2vecstar	bma	raw	mean	2090.479798505844	0.050154047737709505	0.02726208455644912	0.05134688406986761	0.09421448841338598	0.22513533860030951	0.5255993562982822
pheno_func_expr	owl2vecstar	bma	raw	sd	78.53937178085825	0.003245554386988246	0.0031993971587928032	0.004460290239842209	0.014817321004927005	0.020944226282395045	0.01784451425779051
pheno_func_expr	owl2vecstar	bmm	calibrated	mean	816.1384781794745	0.06266203112264813	0.026408800308306668	0.060661561140446074	0.12482905460308266	0.41121215396528565	0.8152922044106818
pheno_func_expr	owl2vecstar	bmm	calibrated	sd	54.02352089416372	0.00732661014651212	0.005664904863262746	0.009076055271148813	0.017290231157758348	0.017980797426078696	0.012289906269538343
pheno_func_expr	owl2vecstar	bmm	raw	mean	2051.5214706985635	0.039204055422462504	0.01750696775012773	0.03935868424730362	0.0824737592251897	0.219014023166133	0.5344600131307623
pheno_func_expr	owl2vecstar	bmm	raw	sd	82.13648292628629	0.0030034965853200668	0.0027153036538452037	0.004546934768550886	0.0123128960451588	0.018197835897162208	0.01866478595152681
pheno_func_expr	owl2vecstar_gda	bma	calibrated	mean	782.2417503547342	0.06033548967357746	0.021349013332048205	0.05502041753612328	0.13543653442674347	0.4323394771599861	0.8230049323746998
pheno_func_expr	owl2vecstar_gda	bma	calibrated	sd	47.173944316809575	0.004578252368780755	0.004701109305304352	0.0068710079238716954	0.011955088675395381	0.016412271010533674	0.010724456214494795
pheno_func_expr	owl2vecstar_gda	bma	raw	mean	2119.2924609643187	0.05704662721401506	0.03112729804110744	0.0589648135049472	0.10710290666216013	0.24375361956582614	0.519051773350374
pheno_func_expr	owl2vecstar_gda	bma	raw	sd	78.44575539046546	0.005648799873396822	0.004887851998574334	0.006170194870428968	0.0158067539936059	0.023057004102009428	0.01783050175357558
pheno_func_expr	owl2vecstar_gda	bmm	calibrated	mean	823.1464865331858	0.046024324356544535	0.014660029901567928	0.041617366421608584	0.09999810458529877	0.3690394456046962	0.8136988150063788
pheno_func_expr	owl2vecstar_gda	bmm	calibrated	sd	48.42123208650928	0.006349988729667879	0.004856357205519961	0.008647540171742693	0.01262638601283755	0.01410196433758007	0.0110081707494795
pheno_func_expr	owl2vecstar_gda	bmm	raw	mean	2093.4219370718156	0.03918929259960507	0.016855124519607637	0.03861024841078491	0.08144559685997256	0.22845021961675602	0.5249401779600027
pheno_func_expr	owl2vecstar_gda	bmm	raw	sd	79.36198030341878	0.0040593480871691625	0.0029770362045773175	0.0038386454547081864	0.010269700377031614	0.019769005030624145	0.01803073623106844
